player,date,match_day,session_name,session_duration,distance_m,dist_over_time,HSR_abs_dist,HSR_rel_dist,hsr_rel_efforts,HSR_over_time,sprint_dist,sprint_count_85pct,sprint_count_95pct,max_speed,pct_max_velocity,profile_max_vel,player_load,pl_per_min,hmld_m,acc,decc,acc_plus_decc,acc_gt2,acc_gt3,decc_gt2,decc_gt3,hia,max_acc,max_dec,hr_exertion,energy,red_zone,RPE,TL
Ramón Juárez,2026-07-18,MD,Partido vs Querétaro J1,134.78116666666668,11377.37,84.41364829655973,491.89,0,0,3.649545497825487,0,4,0,27.12986,82.18181267417908,33.012,1063.97135,7.894065441882953,1629.74998,34,41,75,132,34,116,41,59,4.29236,-3.69383,0,993.0172500000001,0,3,3191.9140500000003
Raphael Veiga,2026-07-18,MD,Partido vs Querétaro J1,125.00450000000001,11505.3,92.03908659288264,507.15,19.689999999999998,2,4.057053946057941,1.66,9,0,29.89055,93.39629421322336,32.004,1042.4873,8.339598174465719,1776.4,18,28,46,138,18,102,28,29,4.26276,-4.42349,0,939.4286999999999,0,3,3127.4619000000002
Ricardo Gonzalez,2026-07-18,MD,Partido vs Querétaro J1,38.35783333333333,1977.68,51.55869943992318,0,0,0,0,0,0,0,19.77327,54.925749999999994,36,234.21619,6.106084980469005,124.19,5,4,9,21,5,20,4,3,4.01925,-3.00238,0,448.192,0,3,702.6485700000001
Sebastián Cáceres,2026-07-18,Other,Trabajo Seleccionados,104.46666666666667,8747.76,83.73733248245054,293.03,0,0,2.8050095724313975,0,4,0,28.00712,80.03863740283495,34.992,852.93809,8.164691352903636,1296.6599999999999,32,42,74,162,32,126,42,55,4.24346,-4.07517,0,837.8552,0,3,2558.81427
Adrian Fernandez,2026-07-20,MD+2,Sesión 38,143.01666666666668,6431.46,44.97000349609602,77.42,0,0,0.5413355086819718,0,0,0,24.59109,68.30858333333335,36,742.12196,5.1890592704812954,1029.8200100000001,36,28,64,143,36,110,28,73,4.69097,-1.85218,0,1575.55,0,3,2226.36588
Alan Cervantes,2026-07-20,MD+2,Sesión 38,62.95,3508.87,55.740587768069894,0,0,0,0,0,0,0,19.97086,61.707020145841064,32.364,372.44172,5.916468943606036,109.33,2,3,5,15,2,10,3,9,3.4579,-0.99185,0,264.18420000000003,0,3,1117.3251599999999
Alejandro Cardenas,2026-07-20,MD+2,Sesión 38,143.01666666666668,7114.21,49.743922619741284,81.11,0,0,0.5671366973546206,0,0,0,23.85878,66.2743888888889,36,661.08372,4.622424332828341,1103.17998,47,48,95,153,47,143,48,83,4.62268,-1.94231,0,1758.0420000000001,0,3,1983.2511599999998
Alexis Gutiérrez,2026-07-20,MD+2,Sesión 38,143.01666666666668,7745.16,54.155646195082156,154.5,0,0,1.0802936720661926,0,1,0,26.29203,81.14824074074075,32.4,942.64873,6.591180957930311,1326.80002,52,46,98,164,52,156,46,48,4.24189,-2.32738,0,667.9029,0,3,2827.94619
Brian Rodríguez,2026-07-20,MD+2,Sesión 38,143.01666666666668,7615.41,53.24840927630812,173.94,0,0,1.2162218855611233,0,1,0,27.50447,77.25106729580946,35.604,666.50575,4.660336207901177,1111.12002,41,31,72,130,41,115,31,60,4.86275,-2.6638,0,652.13145,0,3,1999.51725
Cristian Borja,2026-07-20,MD+2,Sesión 38,62.95,3546.38,56.33645750595711,8.69,0,0,0.13804606830818109,0,0,0,22.18168,65.27095103578155,33.984,516.06264,8.197976806989674,117.55,2,2,4,17,2,14,2,31,3.15888,-0.99246,0,305.62480000000005,0,3,1548.1879199999998
Dago Espinoza,2026-07-20,MD+2,Sesión 38,62.95,3462.9,55.01032565528197,0,0,0,0,0,0,0,20.10302,56.51996176338282,35.568,367.88039000000003,5.8440093725178714,120.46000000000001,6,2,8,21,6,12,2,11,3.59945,-1.17708,0,298.7952,0,3,1103.64117
Diego Arriaga,2026-07-20,MD+2,Sesión 38,143.01666666666668,7499.259999999999,52.43626616944411,78.22,0,0,0.5469292623237384,0,1,0,29.24987,81.2496388888889,36,794.49968,5.555294347978091,878.17001,28,25,53,120,28,102,25,81,4.33785,-2.48322,0,1763.83,0,3,2383.49904
Emilio Lara,2026-07-20,MD+2,Sesión 38,143.01666666666668,8777.98,61.377321990443996,435.59,0,0,3.045728936021442,0,3,0,27.37488,76.04133333333334,36,955.5753,6.681566017946626,1526.99999,51,49,100,168,51,135,49,61,4.7689,-2.13977,0,751.6256999999999,0,3,2866.7259
Erick Sánchez,2026-07-20,MD+2,Sesión 38,62.95,3358,53.343923749007146,24.639999999999997,0,0,0.39142176330420964,0,0,0,23.53554,73.53937007874016,32.004,422.46515,6.711122319301032,129.11,3,1,4,14,3,17,1,4,3.37246,-1.18158,0,218.6904,0,3,1267.39545
Franco Rossano,2026-07-20,MD+2,Sesión 38,143.01666666666668,7557.32,52.84223283999533,193.53000000000003,0,0,1.3531989278638854,0,3,0,26.37084,77.92801418439716,33.84,742.11475,5.189008856776598,1090.01002,56,41,97,148,56,119,41,47,4.71453,-2.27823,0,642.0645000000001,0,3,2226.34425
Henry Martín,2026-07-20,MD+2,Sesión 38,62.95,3392.5299999999997,53.8924543288324,3.21,0,0,0.050992851469420175,0,0,0,21.4121,63.54493114909781,33.696,401.38733,6.376288006354249,114.4,3,4,7,17,3,17,4,9,3.19999,-1.5613,0,294.9504,0,3,1204.16199
Icaro Conceicao,2026-07-20,MD+2,Sesión 38,143.01666666666668,7254.83,50.727164666122825,89.74,0,0,0.6274793147651788,0,2,0,26.36911,73.24752777777778,36,860.0733700000001,6.013798182030066,862.98002,21,23,44,116,21,100,23,261,5.07603,-2.52244,0,1729.082,0,3,2580.22011
Isaías Violante,2026-07-20,MD+2,Sesión 38,62.95,3715.0299999999997,59.0155679110405,21.140000000000004,0,0,0.33582208101667993,0,0,0,24.92619,71.23396776406035,34.992,407.59738,6.474938522637013,120.61,3,6,9,14,3,10,6,11,3.85076,-1.17042,0,273.95277,0,3,1222.79214
Israel Reyes,2026-07-20,MD+2,Sesión 38,143.01666666666668,8266.289999999999,57.799487239249494,114.77,0,0,0.8024938818319542,0,1,0,25.62495,77.62313704107596,33.012,856.46627,5.9885766460785455,1094.47,41,30,71,130,41,106,30,54,4.37431,-3.04528,0,774.96822,0,3,2569.39881
José Raúl Zúñiga,2026-07-20,MD+2,Sesión 38,143.01666666666668,1875.93,13.116862836499243,12.01,0,0,0.08397622654702248,0,0,0,22.3279,63.94014891179839,34.92,245.28918,1.7151090548887074,236.3,18,4,22,35,18,23,4,18,4.15107,0,0,180.4896,0,3,735.86754
Kevin Álvarez,2026-07-20,MD+2,Sesión 38,62.95,3654.2899999999995,58.050675138999196,17.26,0,0,0.2741858617950755,0,0,0,24.8264,70.9487882944673,34.992,390.61905,6.205227164416203,181.97000000000003,8,7,15,24,8,21,7,11,3.62486,-1.15016,0,289.50463,0,3,1171.85715
Marioni Araujo,2026-07-20,MD+2,Sesión 38,143.01666666666668,7438.66,52.01253933108029,39.739999999999995,0,0,0.2778697121547605,0,0,0,22.62774,62.854833333333325,36,951.6211099999999,6.653917562055703,991.62001,19,34,53,138,19,134,34,50,4.24005,-1.37654,0,1781.42,0,3,2854.8633299999997
Miguel Vázquez,2026-07-20,MD+2,Sesión 38,62.95,3135.17,49.804130262112785,0,0,0,0,0,0,0,19.91951,58.61437735404896,33.984,397.50473999999997,6.314610643367751,64.24000000000001,0,2,2,8,0,5,2,12,2.82658,-1.0521,0,266.1912,0,3,1192.51422
Pato Salas,2026-07-20,MD+2,Sesión 38,143.01666666666668,6856.3099999999995,47.94063628947674,73.51,0,0,0.5139960377578371,0,1,0,25.77935,73.67212505715594,34.992,654.66224,4.577524111408926,1023.01998,39,31,70,134,39,129,31,54,4.28597,-2.31242,0,665.5,0,3,1963.9867199999999
Ramón Juárez,2026-07-20,MD+2,Sesión 38,62.95,3356.24,53.31596505162827,0,0,0,0,0,0,0,18.90698,57.27305222343391,33.012,379.28647,6.025202065131056,122.76,1,2,3,15,1,12,2,5,3.15048,-1.04755,0,269.15325,0,3,1137.85941
Raphael Veiga,2026-07-20,MD+2,Sesión 38,62.95,3631.4599999999996,57.688006354249396,0,0,0,0,0,0,0,19.79833,61.86204849393826,32.004,382.30915,6.073219221604448,104.21,3,1,4,14,3,10,1,12,3.11629,-0.70741,0,273.42,0,3,1146.92745
Ricardo Gonzalez,2026-07-20,MD+2,Sesión 38,143.01666666666668,8143.67,56.94210464980771,51.949999999999996,0,0,0.3632443771122246,0,0,0,25.18311,69.95308333333334,36,895.45221,6.261173825894417,1201.34999,33,55,88,158,33,167,55,50,4.46747,-2.00363,0,1999.6280000000002,0,3,2686.35663
Santiago Camarena,2026-07-20,MD+2,Sesión 38,143.01666666666668,8235,57.5807015499359,60.43,0,0,0.4225381657149516,0,0,0,22.8955,63.598611111111104,36,971.71973,6.79445097308006,1116.72998,31,43,74,138,31,121,43,78,4.3327,-2.14859,0,1958.068,0,3,2915.1591900000003
Sebastián Cáceres,2026-07-20,MD+2,Sesión 38,143.01666666666668,7620.17,53.28169211047663,224.30000000000004,0,0,1.568348677310337,0,2,0,26.34974,75.30218335619571,34.992,788.53214,5.5135681622188555,1175.13997,54,57,111,163,54,146,57,74,5.17165,-3.89965,0,763.8776,0,3,2365.59642
Víctor Dávila,2026-07-20,MD+2,Sesión 38,62.95,3567.8999999999996,56.678316123907855,0,0,0,0,0,0,0,17.55061,51.643744114877585,33.984,370.654,5.888069896743447,47.23,0,0,0,4,0,2,0,3,2.63998,-1.2341,0,264.7701,0,3,1111.962
Adrian Fernandez,2026-07-21,MD-3,Sesión 39,67.649,4048.5500000000006,59.84641310292836,153.25,0,0,2.2653697763455485,0,2,0,26.15428,72.65077777777778,36,416.71587,6.159970879096512,784.1500100000001,29,9,38,87,29,48,9,15,4.45625,-2.15401,0,990.9159999999999,0,3,1250.14761
Alan Cervantes,2026-07-21,Other,Vespertina seleccionados | Sesión 39,122.58216666666667,6410.25,52.29349565529515,542.8,2.35,1,4.428050300954597,0,11,0,29.25374,90.38975404770734,32.364,669.56059,5.462137015580026,1057.09999,43,14,57,93,43,46,14,13,3.9577,-1.88524,0,525.5922,0,3,2008.6817700000001
Alejandro Cardenas,2026-07-21,MD-3,Sesión 39,67.649,4040.75,59.73111206374078,150.39999999999998,0,0,2.223240550488551,0,1,0,27.13385,75.37180555555555,36,328.22489,4.851880885157208,778.41,24,25,49,75,24,52,25,18,4.14711,-2.18785,0,1005.1940000000001,0,3,984.6746700000001
Alexis Gutiérrez,2026-07-21,MD-3,Sesión 39,67.649,4336.610000000001,64.10456917323243,368.89,17.41,2,5.453000044346553,13.37,7,1,30.9184,95.42716049382716,32.4,447.59844999999996,6.616482874839243,961.5700400000001,19,10,29,78,19,44,10,3,4.01311,-2.08884,0,370.2671,0,3,1342.7953499999999
Brian Rodríguez,2026-07-21,Other,Vespertina seleccionados | Sesión 39,130.82683333333333,7691.9800000000005,58.79512485333667,682.6,0.91,0,5.217584058316273,74.42,19,5,32.04104,89.99280979665207,35.604,728.7228,5.570132528877231,1483.42,60,25,85,136,60,109,25,29,4.52315,-2.46654,0,659.80513,0,3,2186.1684
Cristian Borja,2026-07-21,MD-3,Sesión 39,67.649,4580.96,67.71659595855076,374.86,0,0,5.541249685878579,10.540000000000001,9,1,30.25477,89.0265124764595,33.984,532.0191,7.864404499696965,931.73002,17,21,38,64,17,54,21,2,4.19742,-2.48395,0,443.41519999999997,0,3,1596.0573
Dago Espinoza,2026-07-21,MD-3,Sesión 39,67.649,4871.42,72.01022927168177,345.72999999999996,0,0,5.110644651066534,3.77,8,0,30.22023,84.96465924426452,35.568,424.1818,6.270333633904419,946.5200100000001,32,15,47,88,32,41,15,3,4.92343,-2.14964,0,475.6616,0,3,1272.5454
Diego Arriaga,2026-07-21,MD-3,Sesión 39,67.649,4662.12,68.91631805348194,339.34000000000003,0,0,5.016186492039794,4.81,8,1,30.12553,83.68202777777778,36,470.49717,6.954975978950169,929.08,19,15,34,67,19,43,15,16,3.93648,-1.77331,0,1124.204,0,3,1411.4915099999998
Emilio Lara,2026-07-21,MD-3,Sesión 39,67.649,4968.35,73.44306641635501,352.63999999999993,0,0,5.2127895460391125,0,9,0,29.74377,82.62158333333333,36,447.25901,6.6114652101287525,954.71001,20,14,34,66,20,42,14,10,3.93406,-3.64772,0,413.57259999999997,0,3,1341.77703
Erick Sánchez,2026-07-21,MD-3,Sesión 39,67.649,4578.88,67.6858490147674,264.34000000000003,24.819999999999997,1,3.907522653697764,0,2,0,29.52028,92.23934508186477,32.004,484.87434,7.1675019586394475,869.39998,26,12,38,60,26,48,12,6,4.19572,-1.90815,0,329.2092,0,3,1454.62302
Franco Rossano,2026-07-21,MD-3,Sesión 39,67.649,4327.5199999999995,63.970199116025356,308.29,0,0,4.557199662966194,0,8,0,28.89395,85.38401300236406,33.84,424.01584,6.267880382562935,834.01,18,12,30,61,18,46,12,10,4.14224,-1.75709,0,364.09590000000003,0,3,1272.04752
Henry Martín,2026-07-21,MD-3,Sesión 39,67.649,4259.679999999999,62.967375718783714,177.21,0,0,2.619550917234549,0,3,0,28.58215,84.8235695631529,33.696,407.41456,6.0224771984803915,861.0999999999999,23,20,43,88,23,55,20,16,4.13139,-2.52597,0,421.9344,0,3,1222.24368
Icaro Conceicao,2026-07-21,MD-3,Sesión 39,67.649,4967.12,73.4248843294062,452.11999999999995,0,0,6.683321261215982,0,7,0,29.32702,81.46394444444445,36,542.60815,8.020933790595574,1108.60001,31,21,52,78,31,61,21,5,4.17289,-3.29319,0,1217.1100000000001,0,3,1627.82445
Isaías Violante,2026-07-21,MD-3,Sesión 39,67.649,5079.889999999999,75.09187127673727,421.29,0,0,6.227586512734852,0,8,0,28.44382,81.28663694558756,34.992,473.3663,6.997387987996866,1005.88998,21,20,41,61,21,51,20,6,3.99536,-2.5091,0,420.53913,0,3,1420.0989
Israel Reyes,2026-07-21,Other,Vespertina seleccionados | Sesión 39,130.82683333333333,8256.06,63.1067785533294,641.25,0,0,4.901517400227528,0,10,0,29.41373,89.1001151096571,33.012,968.46488,7.402647112404311,1437.71001,28,22,50,137,28,105,22,69,4.16096,-2.11507,0,769.81398,0,3,2905.39464
Kevin Álvarez,2026-07-21,MD-3,Sesión 39,67.649,4521.3,66.83469083061095,316.34000000000003,0,0,4.676196248281571,0,10,0,29.31687,83.78163580246914,34.992,369.41492999999997,5.460759656462032,1023.48002,21,17,38,82,21,47,17,10,4.65084,-2.17309,0,397.30393000000004,0,3,1108.24479
Marioni Araujo,2026-07-21,MD-3,Sesión 39,56.212999999999994,3637.79,64.71438990980735,314.84000000000003,0,0,5.600839663423053,0,6,0,27.22285,75.61902777777777,36,361.59006,6.432498888157544,714.69,12,14,26,45,12,41,14,3,3.76633,-4.08926,0,869.9899999999999,0,3,1084.77018
Miguel Vázquez,2026-07-21,MD-3,Sesión 39,67.649,3941.86,58.26930183742554,150.14,0,0,2.219397182515632,0,0,0,23.67992,69.67961393596987,33.984,411.35098,6.080666085234076,718.35998,9,17,26,58,9,47,17,5,3.58687,-2.28797,0,380.9304,0,3,1234.05294
Pato Salas,2026-07-21,MD-3,Sesión 39,67.649,4017.9799999999996,59.39452172242013,198.14000000000001,0,0,2.9289420390545318,0,3,0,27.55548,78.74794238683128,34.992,341.52265,5.048450827063223,824.94,11,18,29,73,11,44,18,5,4.43653,-2.27207,0,395.3304,0,3,1024.56795
Ramón Juárez,2026-07-21,MD-3,Sesión 39,67.649,4063.76,60.071250129344115,99.46,0,0,1.4702360714866443,0,1,0,27.04193,81.91545498606567,33.012,376.6495,5.56770240506142,696.5699999999999,16,6,22,69,16,38,6,7,4.04376,-1.88058,0,361.81275,0,3,1129.9485
Raphael Veiga,2026-07-21,MD-3,Sesión 39,67.649,4241.26,62.69508788008692,118.11000000000001,4.720000000000001,1,1.7459238126210292,0,2,0,28.90342,90.31189851268591,32.004,362.97456999999997,5.365557066623305,699.34,11,17,28,65,11,50,17,11,4.04346,-2.49083,0,355.7729,0,3,1088.92371
Ricardo Gonzalez,2026-07-21,MD-3,Sesión 39,67.649,5059.89,74.79622758651274,258.85999999999996,0,0,3.826516282576238,0,8,0,29.28584,81.34955555555555,36,506.30413000000004,7.484281068456297,855.61001,12,20,32,65,12,51,20,14,4.01974,-2.16456,0,1198.898,0,3,1518.9123900000002
Santiago Camarena,2026-07-21,MD-3,Sesión 39,67.649,4985.58,73.69776345548345,259.84000000000003,0,0,3.841002823397242,0,2,0,26.84098,74.55827777777777,36,516.21361,7.630764830226611,919.75997,15,8,23,63,15,36,8,10,3.84027,-2.4507,0,1162.26,0,3,1548.64083
Sebastián Cáceres,2026-07-21,Other,Vespertina seleccionados | Sesión 39,130.82683333333333,8139.77,62.2178936278363,853.7099999999999,1.73,0,6.525496171147356,27.36,17,1,31.32208,89.51211705532694,34.992,897.0345100000001,6.856655375235204,1821.83001,70,59,129,190,70,153,59,80,4.60516,-2.6402,0,821.3496,0,3,2691.1035300000003
Víctor Dávila,2026-07-21,Other,Vespertina seleccionados | Sesión 39,130.82683333333333,7124.04,54.45396650279441,436.26,0,0,3.334637007443682,0,1,0,25.13394,73.95815677966101,33.984,766.5307300000001,5.859124695367032,1007.45001,21,14,35,71,21,46,14,24,3.73028,-1.38662,0,574.4123,0,3,2299.5921900000003
Adrian Fernandez,2026-07-22,MD-2,Sesión 40,76.76216666666667,4642.17,60.474713020520085,158.87,0,0,2.0696393405605624,0,1,0,25.91282,71.98005555555555,36,455.39061,5.932487705532021,727.19001,24,18,42,62,24,48,18,27,4.36679,-1.75109,0,1106.858,0,3,1366.17183
Alan Cervantes,2026-07-22,Other,Sesión vespertina 22 de Julio | Sesión 40,106.12916666666666,4963.15,46.7651839346708,14.71,0,0,0.13860468768403283,0,0,0,25.04818,77.39519218885181,32.364,524.91961,4.946044772486357,750.00999,14,17,31,64,14,76,17,24,4.21239,-1.28172,0,412.3819,0,3,1574.7588300000002
Alejandro Cardenas,2026-07-22,MD-2,Sesión 40,76.76216666666667,4439.579999999999,57.8355222733421,172.57,0,0,2.2481126770349107,0,5,0,26.55816,73.77266666666667,36,372.90336,4.857905608882848,614.69,10,18,28,49,10,31,18,15,4.5442,-1.99059,0,1028.72,0,3,1118.71008
Alexis Gutiérrez,2026-07-22,MD-2,Sesión 40,76.76216666666667,5058.01,65.89196500880425,144.22000000000003,0,0,1.878790115790548,0,3,0,28.17974,86.97450617283951,32.4,502.83948,6.550616036980022,719.55,18,7,25,64,18,35,7,5,4.29435,-1.88372,0,410.9021,0,3,1508.5184399999998
Brian Rodríguez,2026-07-22,Other,Sesión vespertina 22 de Julio | Sesión 40,91.16066666666666,5010.73,54.965920974689375,121.43,0,0,1.3320437908162148,0,1,0,25.24001,70.89093922031233,35.604,462.50969,5.073566340746375,971.72001,46,50,96,111,46,103,50,48,4.64571,-3.01431,0,446.09371,0,3,1387.52907
Cristian Borja,2026-07-22,MD-2,Sesión 40,76.76216666666667,5113.88,66.61979751309781,160.38,0,0,2.0893104893252534,0,3,0,26.8469,78.99864642184558,33.984,584.1535,7.609914172129065,733.15999,13,16,29,49,13,47,16,14,4.26299,-2.2676,0,476.6376,0,3,1752.4605000000001
Dago Espinoza,2026-07-22,MD-2,Sesión 40,76.76216666666667,5204.19,67.79628853623637,313.59,0,0,4.085215590145318,0,11,0,29.2171,82.14434322986955,35.568,450.31588,5.866377924889213,768.02001,20,20,40,67,20,39,20,8,4.64123,-1.91389,0,494.92719999999997,0,3,1350.9476399999999
Diego Arriaga,2026-07-22,MD-2,Sesión 40,76.76216666666667,5046.5,65.74202135166412,244.34,0,0,3.18307846964542,0,6,0,28.19754,78.3265,36,481.6447,6.274506321473469,763.48998,15,19,34,53,15,51,19,21,3.93397,-1.53562,0,1178.79,0,3,1444.9341
Emilio Lara,2026-07-22,MD-2,Sesión 40,76.76216666666667,4930.5599999999995,64.2316418895593,187.91000000000003,0,0,2.447950704882831,0,4,0,28.25237,78.47880555555555,36,466.73165,6.080230278370638,686.98001,13,21,34,53,13,46,21,16,4.39234,-2.26574,0,401.1483,0,3,1400.19495
Erick Sánchez,2026-07-22,MD-2,Sesión 40,76.76216666666667,4735.53,61.69093715871316,294.66999999999996,0,0,3.838740004298992,0,5,0,28.71162,89.71259842519686,32.004,484.80784,6.315713339687736,762.05,23,23,46,59,23,54,23,13,4.0832,-2.16507,0,340.4964,0,3,1454.42352
Franco Rossano,2026-07-22,MD-2,Sesión 40,76.76216666666667,4734.5,61.67751909035049,260.17,0,0,3.389299850403736,0,6,0,29.56963,87.38070330969266,33.84,407.5571,5.309348572321868,700.59,21,11,32,67,21,52,11,10,4.42661,-1.89175,0,391.27200000000005,0,3,1222.6713
Henry Martín,2026-07-22,MD-2,Sesión 40,76.76216666666667,4327.87,56.38024808228011,117.17,0,0,1.5264029806349915,0,0,0,25.17154,74.70186372269706,33.696,402.19368000000003,5.23947795463477,673.64001,17,17,34,65,17,47,17,14,4.18196,-2.1571,0,408.3096,0,3,1206.58104
Icaro Conceicao,2026-07-22,MD-2,Sesión 40,76.76216666666667,5088.87,66.29398596965085,222.3,0,0,2.8959578611859573,0,4,0,26.88172,74.67144444444445,36,572.93773,7.463803523002867,842.5300100000001,25,20,45,59,25,58,20,18,4.45689,-1.79676,0,1219.522,0,3,1718.8131899999998
Isaías Violante,2026-07-22,MD-2,Sesión 40,76.76216666666667,4937.26,64.31892447017086,200.49,0,0,2.61183352041913,0,4,0,28.01388,80.0579561042524,34.992,405.95324,5.288454685793566,672.25999,18,12,30,45,18,45,12,10,4.50822,-1.87198,0,392.69211,0,3,1217.85972
Israel Reyes,2026-07-22,Other,Sesión vespertina 22 de Julio | Sesión 40,91.16066666666666,5019.24,55.059272639515584,48.480000000000004,0,0,0.53180830913917565,0,1,0,25.97433,78.6814794620138,33.012,567.59174,6.226278950717049,981.01,32,55,87,115,32,119,55,48,3.9098,-2.59162,0,488.77764,0,3,1702.77522
Kevin Álvarez,2026-07-22,MD-2,Sesión 40,76.76216666666667,5201.0199999999995,67.75499215108135,364.36,0,0,4.746609115167411,7.38,8,1,30.56247,87.34130658436216,34.992,422.50198,5.504039272818858,935.59001,18,20,38,67,18,52,20,15,4.76255,-2.13705,0,438.68628,0,3,1267.50594
Marioni Araujo,2026-07-22,MD-2,Sesión 40,76.76216666666667,4514.8099999999995,58.81556235385052,125.18,0,0,1.6307512598437164,0,1,0,26.80534,74.45927777777777,36,468.78382,6.106964411721919,585.5899900000001,8,13,21,60,8,49,13,13,4.14445,-1.4456,0,1049.368,0,3,1406.3514599999999
Miguel Vázquez,2026-07-22,MD-2,Sesión 40,76.76216666666667,4141.459999999999,53.951838253653584,124.2,0,0,1.6179845540229236,0,3,0,26.92116,79.21716101694915,33.984,423.69926,5.519636539701632,502.74,7,19,26,40,7,41,19,20,4.4310600000000004,-2.041,0,387.9344,0,3,1271.09778
Pato Salas,2026-07-22,MD-2,Sesión 40,76.76216666666667,4012.9400000000005,52.27757597601249,188.5,0,0,2.455636782876981,0,3,0,26.53735,75.83833447645176,34.992,324.56546000000003,4.228195660622746,598.1,20,17,37,56,20,47,17,5,4.13131,-1.81766,0,380.69919999999996,0,3,973.6963800000001
Ramón Juárez,2026-07-22,MD-2,Sesión 40,76.76216666666667,4075.24,53.089173703191456,175.98,0,0,2.2925356023909345,0,3,0,27.36774,82.90239912758996,33.012,385.22441,5.018415017814765,583.5200199999999,14,12,26,52,14,37,12,8,4.18914,-2.20172,0,354.53475,0,3,1155.6732299999999
Raphael Veiga,2026-07-22,MD-2,Sesión 40,76.76216666666667,4490.31,58.49639470833071,151.15,0,0,1.9690689640947254,0,6,0,28.68002,89.61386076740408,32.004,388.41665,5.0600011290284055,543.07999,8,14,22,32,8,39,14,6,4.20332,-2.09064,0,362.8471,0,3,1165.24995
Ricardo Gonzalez,2026-07-22,MD-2,Sesión 40,76.76216666666667,5338.45,69.54532723368499,74.85,0,0,0.9750897251901435,0,1,0,25.44296,70.67488888888889,36,511.33966,6.661350014004294,542.70001,9,15,24,37,9,46,15,13,4.42596,-1.76968,0,1209.306,0,3,1534.0189799999998
Santiago Camarena,2026-07-22,MD-2,Sesión 40,76.76216666666667,5422.27,70.6372713988879,159.67000000000002,0,0,2.0800611412305976,0,4,0,25.7063,71.40638888888888,36,527.02124,6.865637890193303,723.26001,15,17,32,49,15,41,17,7,4.67919,-2.07731,0,1248.912,0,3,1581.06372
Sebastián Cáceres,2026-07-22,Other,Sesión vespertina 22 de Julio | Sesión 40,91.16066666666666,5294.52,58.0789960582415,128.82,0,0,1.41310945510125,0,2,0,26.43033,75.53249314128945,34.992,614.43372,6.740118764671899,1143.04,57,66,123,140,57,137,66,54,4.46656,-3.48318,0,548.2144,0,3,1843.30116
Adrian Fernandez,2026-07-23,MD-1,Sesión 41,80.20599999999999,2963.76,36.95184898885371,149.59,0,0,1.8650724384709376,1.49,2,0,29.90848,83.07911111111112,36,341.85928,4.262265665910282,422.15001,19,10,29,39,19,33,10,17,4.73487,-0.20299,0,683.3599999999999,0,3,1025.57784
Alan Cervantes,2026-07-23,Other,Sesión AM Seleccionados,77.31700000000001,7539.96,97.52007967199968,106.56,0,0,1.3782221245004331,0,1,0,25.70888,79.43665801507849,32.364,776.52268,10.043362779207676,862.27,16,10,26,111,16,60,10,20,3.70159,-2.23486,0,618.366,0,3,2329.56804
Alejandro Cardenas,2026-07-23,MD-1,Sesión 41,80.20599999999999,2549.14,31.782410293494255,40.61,0,0,0.5063212228511583,0,1,0,25.88164,71.89344444444444,36,243.61819000000003,3.037406054409895,228.8,12,4,16,26,12,22,4,14,4.83809,0,0,566.2560000000001,0,3,730.8545700000001
Alexis Gutiérrez,2026-07-23,MD-1,Sesión 41,80.20599999999999,3265.5,40.71391167743062,96.52999999999999,0,0,1.2035259207540583,0,1,0,25.21399,77.82095679012345,32.4,360.49361,4.494596538912301,410.13000999999997,14,8,22,37,14,28,8,6,4.36484,-0.56024,0,261.1322,0,3,1081.48083
Brian Rodríguez,2026-07-23,Other,Sesión AM Seleccionados,77.31700000000001,7163.47,92.65064604162086,73.86999999999999,0,0,0.9554173079659064,0,1,0,25.6321,71.99219188855184,35.604,637.66094,8.247357502231074,922.31,26,18,44,123,26,83,18,26,5.02576,-2.24373,0,608.38551,0,3,1912.98282
Cristian Borja,2026-07-23,MD-1,Sesión 41,80.20599999999999,3590.06,44.76049173378551,203.87999999999997,0,0,2.5419544672468395,0,3,0,28.32644,83.3522834274953,33.984,441.0741,5.4992656409744916,538.38999,18,6,24,44,18,39,6,13,4.48081,0,0,329.116,0,3,1323.2223
Dago Espinoza,2026-07-23,MD-1,Sesión 41,80.20599999999999,3000.4300000000003,37.40904670473532,94.19000000000001,0,0,1.174351046056405,0,1,0,29.0503,81.67538236617185,35.568,274.19491,3.4186333940104237,383.55001,25,7,32,45,25,31,7,7,4.77666,0,0,280.46000000000004,0,3,822.58473
Diego Arriaga,2026-07-23,MD-1,Sesión 41,80.20599999999999,3115.0299999999997,38.83786749121013,74,0,0,0.9226242425753686,0,1,0,25.61625,71.15625,36,295.12059999999997,3.679532703289031,318.46999,11,2,13,31,11,20,2,10,4.15333,0,0,693.3480000000001,0,3,885.3617999999999
Emilio Lara,2026-07-23,MD-1,Sesión 41,80.20599999999999,3628.85,45.24412138742738,198.04,0,0,2.4691419594544053,0,4,0,28.77386,79.92738888888888,36,359.9031,4.487234122135502,453.30998999999997,15,7,22,34,15,23,7,10,4.2892,0,0,288.10110000000003,0,3,1079.7093
Erick Sánchez,2026-07-23,MD-1,Sesión 41,80.20599999999999,3543.7400000000002,44.18297882951401,194.01,0,0,2.4188963419195573,0,5,0,27.75937,86.73718910136233,32.004,401.59325,5.007022541954468,535.77,20,11,31,48,20,42,11,11,4.94633,0,0,246.87060000000002,0,3,1204.7797500000001
